name,lat,lon,elev_m,prominence_m
,6.882763,80.382064,519.2,58.5
,7.593685,80.626143,429.2,58.5
Saptha Kanya 1,6.900198,80.483036,1149.1,58.4
,6.963466,80.956778,1029.1,58.4
,7.350069,80.6284,559.1,58.4
,7.688921,80.879293,389.1,58.4
,6.830052,81.259641,369.1,58.4
,7.122033,81.591272,299.1,58.4
,7.378717,81.377607,299.1,58.4
,6.245164,80.311535,269.1,58.4
,7.696258,80.770242,209.1,58.4
,6.894541,80.557421,1359.0,58.3
,6.623102,80.340764,759.0,58.3
,7.299598,80.5988,659.0,58.3
,7.195406,80.56054,629.0,58.3
,7.382364,80.669968,599.0,58.3
,6.363079,80.581248,569.0,58.3
,6.804148,81.088897,509.0,58.3
,7.354899,81.522131,409.0,58.3
,6.952729,80.35187,339.0,58.3
,6.24658,80.384463,329.0,58.3
,6.986619,80.329304,249.0,58.3
,8.310422,80.900149,239.0,58.3
,7.092781,80.168703,209.0,58.3
Trafalgar,6.95231,80.523728,1228.9,58.2
,7.099237,81.187676,968.9,58.2
,7.337836,80.565634,598.9,58.2
,6.825516,81.176038,468.9,58.2
,6.946227,80.36165,358.9,58.2
,7.711716,80.71041,328.9,58.2
,6.864011,80.34462,318.9,58.2
,7.042711,80.856333,1918.8,58.1
,7.184048,80.663223,988.8,58.1
,7.363372,80.888727,668.8,58.1
,7.347904,80.644976,568.8,58.1
,7.655543,80.640805,388.8,58.1
,6.909003,80.30033,288.8,58.1
,6.193672,80.377183,238.8,58.1
,6.862296,80.676874,1518.7,58.0
,6.818262,80.474129,1378.7,58.0
,7.438252,80.874069,738.7,58.0
,7.412478,80.673765,698.7,58.0
,6.619222,80.73607,628.7,58.0
,6.613798,80.782737,608.7,58.0
,7.274595,80.508881,588.7,58.0
,7.648767,80.660929,328.7,58.0
,7.210369,80.688209,1238.6,57.9
,6.478092,80.538891,1158.6,57.9
,6.783276,81.060929,1108.6,57.9
,7.116127,81.098337,588.6,57.9
,7.212242,80.597205,548.6,57.9
,6.510925,80.55271,308.6,57.9
,7.798785,80.651096,258.6,57.9
,6.682103,80.203414,248.6,57.9
,7.039821,81.19224,928.5,57.8
,7.223328,80.520049,638.5,57.8
,6.71681,80.494545,608.5,57.8
,6.359013,80.59291,558.5,57.8
,6.901161,81.226594,528.5,57.8
,6.488987,80.664743,318.5,57.8
,7.24228,80.459185,288.5,57.8
,7.256552,81.220147,278.5,57.8
,6.287041,80.437575,218.5,57.8
,6.99088,80.251647,218.5,57.8
,7.487363,80.728384,1618.4,57.7
,7.134402,80.663236,1138.4,57.7
,7.084595,80.374291,898.4,57.7
,7.615681,80.713959,888.4,57.7
,7.192448,80.627636,708.4,57.7
,7.398601,80.558268,668.4,57.7
,7.229324,80.57628,598.4,57.7
,7.188368,80.597757,568.4,57.7
,7.22278,80.511356,508.4,57.7
,7.214333,81.099765,458.4,57.7
,6.560061,80.638142,398.4,57.7
Amundara Udaha,6.453972,80.222931,318.4,57.7
,7.626521,80.657673,318.4,57.7
,7.135049,81.422639,268.4,57.7
,7.230197,80.29321,258.4,57.7
,6.847926,80.734151,1688.3,57.6
,6.875546,80.548472,1428.3,57.6
,7.090651,80.492694,938.3,57.6
,7.286874,80.861538,858.3,57.6
,7.276131,81.408984,788.3,57.6
,6.9221,80.382575,298.3,57.6
,6.584457,80.97617,208.3,57.6
,6.762992,80.636728,1658.2,57.5
,6.938757,80.546813,1058.2,57.5
,7.295021,80.786821,758.2,57.5
,7.387219,80.586265,658.2,57.5
,7.237783,81.268755,408.2,57.5
,6.876711,81.480372,398.2,57.5
,6.703042,80.889383,378.2,57.5
,6.941808,81.273328,318.2,57.5
,7.397199,80.480001,318.2,57.5
,8.093139,80.8519,298.2,57.5
,7.918983,80.776769,268.2,57.5
,6.603512,80.279739,238.2,57.5
,7.233436,80.733573,668.1,57.4
,6.656119,80.806886,608.1,57.4
,7.626808,80.786557,558.1,57.4
,6.520825,80.341667,438.1,57.4
,7.225152,80.410298,368.1,57.4
,6.200751,80.41269,278.1,57.4
,6.174945,80.367438,248.1,57.4
,6.195847,80.383145,228.1,57.4
,6.76973,80.525725,1678.0,57.3
,7.361451,80.595515,558.0,57.3
,6.718661,80.420189,518.0,57.3
,6.666945,80.940658,378.0,57.3
,6.590216,80.277039,288.0,57.3
,7.602592,80.527171,258.0,57.3
,6.958654,80.305439,238.0,57.3
,6.567357,80.211142,218.0,57.3
,7.046102,80.411255,1157.9,57.2
,7.282803,80.872677,577.9,57.2
,6.488018,80.36475,567.9,57.2
,6.597245,80.832385,487.9,57.2
,7.408288,81.376016,327.9,57.2
,6.929127,80.35162,317.9,57.2
,6.212685,80.408344,297.9,57.2
,7.392571,81.095816,227.9,57.2
,6.80815,80.372897,207.9,57.2
,6.881268,80.609005,1307.8,57.1
,6.736908,80.535782,847.8,57.1
,7.283534,81.350582,277.8,57.1
,7.905958,80.725072,247.8,57.1
,8.079281,80.61998,207.8,57.1
,7.358771,80.721604,847.7,57.0
,7.378577,80.737907,817.7,57.0
,6.875987,81.162779,767.7,57.0
,7.204409,80.777311,677.7,57.0
,6.385632,80.741242,437.7,57.0
,7.120933,80.357692,397.7,57.0
,7.188288,80.451616,337.7,57.0
,6.685121,80.233258,327.7,57.0
,7.196707,80.465192,287.7,57.0
,6.500161,80.291233,277.7,57.0
,7.356874,80.744159,697.6,56.9
,6.503528,80.426311,527.6,56.9
,7.749414,80.892363,407.6,56.9
,6.234923,80.396129,317.6,56.9
,7.195263,80.355723,307.6,56.9
,7.137098,80.248494,267.6,56.9
,7.67781,80.752294,227.6,56.9
,6.924677,80.938573,1167.5,56.8
,7.211288,81.414869,677.5,56.8
,7.761328,80.595621,297.5,56.8
,6.220777,80.346257,217.5,56.8
,7.098544,80.538043,737.4,56.7
,6.690841,80.852476,607.4,56.7
,6.708404,81.052202,547.4,56.7
,6.905238,80.334267,337.4,56.7
,7.777025,80.521357,287.4,56.7
,7.399141,80.999617,267.4,56.7
,6.403769,80.568215,1107.3,56.6
,7.319659,80.565371,647.3,56.6
,7.225027,80.748243,617.3,56.6
,7.254031,81.294853,337.3,56.6
,7.778729,80.785473,337.3,56.6
,7.299189,81.171554,287.3,56.6
,7.656912,80.864329,257.3,56.6
,6.238214,80.448451,247.3,56.6
,6.913571,80.675506,1417.2,56.5
,6.701413,80.657369,627.2,56.5
,6.696544,80.260651,477.2,56.5
,7.226365,80.909883,397.2,56.5
,7.806393,80.700874,377.2,56.5
,7.355536,81.462625,347.2,56.5
,7.198747,80.310628,267.2,56.5
,6.607732,80.171216,237.2,56.5
,6.096867,80.449622,217.2,56.5
,6.460719,80.5191,587.1,56.4
,6.708354,81.12954,447.1,56.4
,6.653899,81.001432,347.1,56.4
,6.711323,80.403099,267.1,56.4
,7.32454,80.561565,647.0,56.3
,7.216214,81.383909,287.0,56.3
,7.241811,80.247286,267.0,56.3
,7.694084,80.72401,257.0,56.3
,8.031835,80.733222,237.0,56.3
,6.798805,80.910575,1246.9,56.2
,7.442819,80.554441,876.9,56.2
,6.554048,80.524206,496.9,56.2
,7.706837,80.750388,446.9,56.2
,6.247457,80.480165,296.9,56.2
,7.59172,80.493192,216.9,56.2
,7.005859,80.306477,206.9,56.2
,7.161807,80.682786,1266.8,56.1
,6.957764,80.969536,946.8,56.1
,7.289051,80.813719,626.8,56.1
,6.375323,80.747209,406.8,56.1
,6.299342,80.641195,396.8,56.1
,7.03502,81.553649,306.8,56.1
,7.142755,80.214537,286.8,56.1
,6.372089,80.268034,236.8,56.1
,6.235016,80.559065,216.8,56.1
,7.594162,80.493734,216.8,56.1
,6.755936,81.311129,206.8,56.1
,7.015255,80.533741,766.7,56.0
,6.55697,80.420848,546.7,56.0
,6.557681,80.297146,356.7,56.0
,7.112488,80.320764,306.7,56.0
,7.786308,80.894821,236.7,56.0
,6.271585,80.451141,226.7,56.0
,7.396991,80.599577,666.6,55.9
,7.196743,80.522237,616.6,55.9
,6.727936,80.500508,606.6,55.9
,6.643539,80.459857,556.6,55.9
,7.43208,81.212711,406.6,55.9
,6.682087,81.053544,406.6,55.9
,6.955161,80.341551,316.6,55.9
,6.417376,80.758868,266.6,55.9
,6.846802,80.975192,1256.5,55.8
,6.406949,80.429631,586.5,55.8
,7.34816,81.495763,506.5,55.8
,7.440493,81.208642,456.5,55.8
,6.763583,81.263102,376.5,55.8
,6.309636,80.591572,366.5,55.8
,6.537406,80.379901,346.5,55.8
,6.447842,80.33522,326.5,55.8
,6.811649,80.340596,286.5,55.8
,6.837775,81.386675,246.5,55.8
,7.155822,80.623302,906.4,55.7
,6.359241,80.496101,456.4,55.7
,6.273719,80.396372,266.4,55.7
,7.096294,81.137431,1006.3,55.6
,7.180257,80.857172,696.3,55.6
,7.547278,80.582661,506.3,55.6
,7.668017,80.624757,446.3,55.6
,7.598866,80.770787,446.3,55.6
,6.742809,81.12875,436.3,55.6
,6.249125,80.563939,406.3,55.6
,7.672909,80.650317,326.3,55.6
,6.825751,81.217838,326.3,55.6
,6.581818,80.289527,306.3,55.6
,7.393322,80.378637,296.3,55.6
,6.693791,80.223208,286.3,55.6
,6.672415,81.278207,286.3,55.6
,7.221595,80.374443,276.3,55.6
,6.429049,80.256858,226.3,55.6
,6.866866,80.552819,1436.2,55.5
,6.696815,80.780838,596.2,55.5
,7.220293,81.110635,346.2,55.5
,7.380145,81.51076,316.2,55.5
,7.910796,80.574877,296.2,55.5
,6.224339,80.391257,236.2,55.5
,6.549266,80.292271,226.2,55.5
,6.85279,80.632087,1406.1,55.4
,7.058135,80.566307,906.1,55.4
,7.221434,80.528743,566.1,55.4
,7.353056,80.263731,246.1,55.4
,7.622732,80.853718,216.1,55.4
,6.60292,80.616154,206.1,55.4
,7.319708,80.792799,716.0,55.3
,7.252395,80.949283,716.0,55.3
,7.540342,80.361106,366.0,55.3
,7.225707,80.426326,366.0,55.3
,7.837597,80.745484,316.0,55.3
,6.663691,80.934416,296.0,55.3
,6.50178,80.281738,266.0,55.3
,7.882797,80.479394,256.0,55.3
,7.902943,80.605899,226.0,55.3
,6.647105,80.202098,216.0,55.3
,6.071612,80.411423,206.0,55.3
,7.07808,80.36968,955.9,55.2
,7.204894,80.545323,625.9,55.2
,6.890171,81.355254,555.9,55.2
,7.846007,80.780305,495.9,55.2
,6.864414,80.210256,295.9,55.2
,8.128949,80.849456,265.9,55.2
,6.616747,80.963974,265.9,55.2
,6.411022,80.147858,235.9,55.2
,6.833255,80.923885,1395.8,55.1
,7.103479,80.866664,885.8,55.1
,6.483188,80.436903,845.8,55.1
,7.600184,80.594057,575.8,55.1
,7.293109,80.666457,545.8,55.1
,7.708452,80.883377,385.8,55.1
,6.946117,80.25061,295.8,55.1
,7.642111,80.403427,265.8,55.1
,6.912913,80.161606,245.8,55.1
,6.767885,80.875014,1245.7,55.0
,7.147167,80.77541,1125.7,55.0
Tea Rosette,6.942801,81.053965,1115.7,55.0
,7.344392,80.719432,785.7,55.0
,7.132478,80.586372,665.7,55.0
,6.54425,80.467516,565.7,55.0
,6.646853,80.983521,485.7,55.0
,7.203385,80.337516,315.7,55.0
,7.163448,80.280786,235.7,55.0
,6.348754,80.26399,215.7,55.0
,6.833501,80.561792,1235.6,54.9
,7.418185,80.736273,1045.6,54.9
,7.182318,81.103273,885.6,54.9
,7.241021,80.885708,725.6,54.9
,7.283355,80.796874,625.6,54.9
,7.078185,81.342178,365.6,54.9
,7.077981,81.284607,285.6,54.9
,6.882697,80.309314,275.6,54.9
,7.670427,80.551334,265.6,54.9
,7.212728,81.064992,235.6,54.9
,7.250423,80.190499,215.6,54.9
,6.433568,80.172781,205.6,54.9
,6.82105,80.914924,1265.5,54.8
,6.929281,80.961108,1105.5,54.8
,6.784899,81.069615,885.5,54.8
,7.239404,80.815617,845.5,54.8
,6.445316,80.712759,595.5,54.8
,6.412092,80.413356,525.5,54.8
,7.659622,80.876295,445.5,54.8
,6.203553,80.581308,375.5,54.8
,7.314513,80.967784,375.5,54.8
,7.137308,81.35583,295.5,54.8
,7.566364,80.339876,295.5,54.8
,6.278161,80.579382,285.5,54.8
,6.709807,80.232416,275.5,54.8
,7.380662,81.52625,275.5,54.8
,6.487542,80.162139,215.5,54.8
,8.052725,80.797999,205.5,54.8
,6.855792,80.716778,1645.4,54.7
,6.903804,80.877213,1255.4,54.7
,7.040722,80.475073,885.4,54.7
,7.271136,80.674613,595.4,54.7
,7.573093,80.76834,555.4,54.7
,6.689745,80.901591,485.4,54.7
,7.582009,80.597871,475.4,54.7
,7.61836,80.595137,455.4,54.7
,6.54216,80.656593,435.4,54.7
,7.295194,81.354401,435.4,54.7
,7.224804,80.324456,315.4,54.7
,6.878628,80.30959,305.4,54.7
,7.789287,80.641035,275.4,54.7
,7.599845,80.472795,235.4,54.7
,6.180694,80.440896,235.4,54.7
,6.974046,80.957053,1105.3,54.6
,7.066788,81.041003,875.3,54.6
,6.476422,80.462404,505.3,54.6
,7.642788,80.626669,495.3,54.6
,6.83796,81.217306,445.3,54.6
,6.129118,80.397289,365.3,54.6
,7.618151,80.312906,315.3,54.6
,7.269561,80.320064,245.3,54.6
,6.662034,80.209406,245.3,54.6
,7.155281,80.254449,215.3,54.6
,6.133707,80.366656,215.3,54.6
,7.409126,81.357809,205.3,54.6
,6.960567,81.458777,205.3,54.6
,6.392396,80.633577,1235.2,54.5
,6.494338,80.478667,1025.2,54.5
,6.683226,80.622641,1025.2,54.5
,7.11126,80.479373,905.2,54.5
,6.852393,81.152174,855.2,54.5
,7.779,80.763984,495.2,54.5
,6.869433,81.213535,445.2,54.5
,7.360026,81.35693,395.2,54.5
,7.221942,81.079939,365.2,54.5
,7.212947,80.414383,345.2,54.5
,7.853058,80.827643,225.2,54.5
,6.670205,80.626986,1065.1,54.4
,7.179448,80.819958,935.1,54.4
,7.414082,80.59794,695.1,54.4
,7.252426,80.733571,555.1,54.4
,6.609999,80.7689,545.1,54.4
,6.541883,80.63462,465.1,54.4
,6.175336,80.575897,405.1,54.4
,6.684315,80.917056,335.1,54.4
,6.548063,80.493827,295.1,54.4
,6.82872,81.234397,295.1,54.4
,7.046029,80.326532,245.1,54.4
,7.202968,81.054664,205.1,54.4
,7.070182,81.216708,885.0,54.3
,7.531825,80.607135,885.0,54.3
,7.647684,80.882002,405.0,54.3
,6.545391,80.578737,375.0,54.3
,7.685948,80.805867,265.0,54.3
,6.354466,80.278898,255.0,54.3
,6.622434,80.564598,225.0,54.3
,7.499185,81.098612,215.0,54.3
,6.860444,81.473834,215.0,54.3
,6.369356,80.24797,205.0,54.3
,7.407869,80.688442,994.9,54.2
,7.548406,80.789002,654.9,54.2
,6.599685,80.849477,524.9,54.2
,6.607775,81.009551,294.9,54.2
,6.413465,80.437492,814.8,54.1
,7.005186,80.480527,774.8,54.1
,7.242662,80.775138,704.8,54.1
,7.223939,80.723251,624.8,54.1
,7.244696,81.128311,584.8,54.1
,6.672125,80.823982,504.8,54.1
,6.667719,81.034542,424.8,54.1
,7.073563,81.053499,374.8,54.1
,6.548,80.397796,344.8,54.1
,7.656649,80.749032,304.8,54.1
,7.387616,81.583326,254.8,54.1
,6.388777,80.148428,244.8,54.1
,6.876957,80.267517,234.8,54.1
,7.037588,80.295584,214.8,54.1
,7.730709,80.816205,204.8,54.1
,6.906523,80.710528,1474.7,54.0
,6.929821,80.585911,1404.7,54.0
,6.38746,80.502865,724.7,54.0
,7.505807,80.699296,704.7,54.0
,7.547837,80.624527,454.7,54.0
,7.472467,81.454109,414.7,54.0
,6.918215,81.264073,344.7,54.0
,7.733618,80.518935,344.7,54.0
,6.903869,80.321238,344.7,54.0
,7.6363,80.722657,314.7,54.0
,6.946761,80.352418,294.7,54.0
,7.212859,80.316046,284.7,54.0
,7.126745,80.211298,214.7,54.0
,6.855238,80.656788,1914.6,53.9
,6.84277,80.722751,1594.6,53.9
,6.844233,81.178225,564.6,53.9
,6.902225,81.248312,384.6,53.9
,7.141309,80.391624,374.6,53.9
,6.276289,80.67455,234.6,53.9
,7.357658,80.255302,214.6,53.9
,7.036425,81.000797,1294.5,53.8
,6.955067,80.629613,1244.5,53.8
,7.349516,80.600683,534.5,53.8
,7.081973,81.05459,414.5,53.8
,7.847635,80.794724,374.5,53.8
,6.440426,80.240303,334.5,53.8
,7.065819,81.46056,274.5,53.8
,7.299016,81.334844,274.5,53.8
,7.506063,80.91649,264.5,53.8
,7.18559,80.192483,254.5,53.8
,6.888617,80.704015,1504.4,53.7
,6.951114,81.186732,1244.4,53.7
,7.269704,80.496115,614.4,53.7
,7.574417,80.606846,504.4,53.7
,6.809279,81.123642,424.4,53.7
,7.555174,80.886873,384.4,53.7
,6.299871,80.595914,354.4,53.7
,6.528331,80.695117,314.4,53.7
,6.75204,81.119259,304.4,53.7
,7.566238,80.523658,274.4,53.7
,7.166405,80.256066,214.4,53.7
,6.826185,80.970026,1344.3,53.6
,7.891853,80.808874,494.3,53.6
,7.404865,80.936297,364.3,53.6
,6.582414,80.347853,294.3,53.6
,7.14672,80.373965,284.3,53.6
,7.674615,81.202349,284.3,53.6
,6.226322,80.530874,274.3,53.6
,6.601784,80.501122,264.3,53.6
,7.792186,80.474834,234.3,53.6
,7.740649,81.338401,224.3,53.6
,7.45298,80.351676,224.3,53.6
,6.843304,80.667649,1984.2,53.5
,6.9445,80.873421,1214.2,53.5
,6.356777,80.457596,664.2,53.5
,6.303615,80.479049,534.2,53.5
,7.522079,80.675915,424.2,53.5
,7.058501,81.455933,264.2,53.5
,6.571031,80.109953,254.2,53.5
,7.051279,80.440579,874.1,53.4
,7.149804,80.513572,724.1,53.4
,6.86353,80.418997,714.1,53.4
,6.695423,80.590888,654.1,53.4
,7.260294,80.743079,554.1,53.4
,7.275988,80.972114,434.1,53.4
,6.369623,80.711413,374.1,53.4
,6.365013,80.729582,344.1,53.4
,6.281686,80.574229,234.1,53.4
,6.701398,80.94474,604.0,53.3
,7.146953,80.332681,364.0,53.3
,6.529958,80.688063,334.0,53.3
,7.11496,80.352537,334.0,53.3
,7.517741,80.866747,324.0,53.3
,7.12432,81.008444,314.0,53.3
,6.352561,80.273205,274.0,53.3
,7.065972,80.205941,264.0,53.3
,6.111738,80.375076,244.0,53.3
,7.358496,80.276768,214.0,53.3
,8.015555,80.835828,214.0,53.3
,6.607128,80.379845,204.0,53.3
,6.822395,80.60414,1453.9,53.2
,7.214697,80.635779,1083.9,53.2
,7.142971,80.43508,1063.9,53.2
,6.881495,81.042528,1013.9,53.2
,6.702233,80.685319,613.9,53.2
,7.598023,80.617169,573.9,53.2
,7.500097,80.646834,463.9,53.2
,7.178361,80.839515,423.9,53.2
,6.191891,80.590258,383.9,53.2
,6.276941,80.352447,363.9,53.2
,7.500451,81.425884,233.9,53.2
,7.470582,81.60522,203.9,53.2
,6.720111,80.590607,1213.8,53.1
,7.627617,80.711782,683.8,53.1
,6.67646,80.692379,583.8,53.1
,7.22201,80.600732,553.8,53.1
,7.118783,80.380508,513.8,53.1
,6.947525,81.253515,373.8,53.1
,6.720837,81.125207,293.8,53.1
,6.259676,80.500221,203.8,53.1
,7.078798,80.728427,2073.7,53.0
,6.939056,80.938035,1183.7,53.0
,7.122947,80.514945,803.7,53.0
,7.418971,80.614244,673.7,53.0
,6.840406,81.211608,483.7,53.0
,6.33374,80.498826,413.7,53.0
,7.262872,80.424123,353.7,53.0
,6.195141,80.575076,343.7,53.0
,6.527794,80.743673,333.7,53.0
,6.79898,81.110064,303.7,53.0
,6.97465,80.296191,253.7,53.0
,6.789575,80.930657,1353.6,52.9
,7.132931,81.120077,1333.6,52.9
,7.158267,80.632265,903.6,52.9
,6.640112,80.733898,643.6,52.9
,7.346002,80.636825,543.6,52.9
,6.840159,81.184193,543.6,52.9
,7.48301,80.891747,433.6,52.9
,6.939983,80.356497,373.6,52.9
,7.179163,80.897917,313.6,52.9
,7.195626,80.470626,313.6,52.9
,6.951874,80.307889,293.6,52.9
,6.821951,81.220548,283.6,52.9
,6.720432,81.278798,213.6,52.9
,7.202204,80.247333,203.6,52.9
,6.995462,80.558461,1153.5,52.8
,6.3945,80.477912,703.5,52.8
,6.951602,81.245375,463.5,52.8
,7.323677,81.537294,453.5,52.8
,6.950963,81.334694,363.5,52.8
,7.538086,80.875723,353.5,52.8
,6.288749,80.599714,323.5,52.8
,7.220729,80.318755,313.5,52.8
,7.305757,81.367184,313.5,52.8
,6.808019,81.314715,233.5,52.8
,6.99097,80.34016,223.5,52.8
,6.537859,80.279533,223.5,52.8
,6.615914,80.543981,223.5,52.8
,6.376409,80.782463,213.5,52.8
,6.647694,80.651684,1373.4,52.7
,7.074957,80.570101,833.4,52.7
,7.562241,80.756922,813.4,52.7
Guruhela Summit,7.120443,81.391115,533.4,52.7
,6.664726,80.502172,303.4,52.7
,7.232277,81.338565,303.4,52.7
,8.29984,80.908043,293.4,52.7
,6.330677,80.37735,223.4,52.7
,6.675259,81.125174,213.4,52.7
,7.92086,80.911185,203.4,52.7
,6.901331,80.977929,1283.3,52.6
,7.04473,80.391705,1023.3,52.6
,7.853603,80.772416,383.3,52.6
,7.360058,80.52133,353.3,52.6
,7.263895,80.351856,343.3,52.6
,6.488725,80.718992,283.3,52.6
,6.284889,80.467672,273.3,52.6
,6.79433,81.41756,223.3,52.6
,6.425591,80.329273,213.3,52.6
,7.357844,81.365894,563.2,52.5
,7.274755,80.361355,353.2,52.5
,6.691608,80.212357,263.2,52.5
,7.562028,80.344774,263.2,52.5
,7.032859,80.192948,203.2,52.5
,7.28685,80.94658,1083.1,52.4
,6.586238,80.378777,613.1,52.4
,7.598051,80.799879,593.1,52.4
,7.226073,80.586333,583.1,52.4
,7.109338,81.377793,343.1,52.4
,7.890224,80.729155,263.1,52.4
,6.930879,80.210449,253.1,52.4
,6.795571,80.267603,243.1,52.4
,6.099036,80.446097,203.1,52.4
,7.319691,80.900672,1093.0,52.3
,6.850231,81.141586,993.0,52.3
,7.440422,80.678923,933.0,52.3
,7.223064,80.533632,563.0,52.3
,7.673983,80.617413,443.0,52.3
,6.701645,80.547197,363.0,52.3
,7.212617,80.345928,303.0,52.3
,7.220829,80.433392,303.0,52.3
,7.765164,80.777857,263.0,52.3
,7.161454,80.199304,243.0,52.3
,7.200551,81.012014,223.0,52.3
,6.54267,80.993787,213.0,52.3
,6.239784,80.365761,203.0,52.3
,7.012604,80.797405,2182.9,52.2
,7.031706,81.164264,1392.9,52.2
,6.843741,81.112538,1202.9,52.2
,7.223942,80.758567,692.9,52.2
,6.320786,80.69515,582.9,52.2
,6.697597,80.231073,372.9,52.2
,7.184567,81.308899,322.9,52.2
,6.260137,80.373066,292.9,52.2
,7.733311,81.348997,232.9,52.2
,6.353077,80.746939,202.9,52.2
,6.554222,80.118384,202.9,52.2
,6.906248,80.868798,1232.8,52.1
Yahangala,7.407588,80.904229,1192.8,52.1
,6.528865,80.652256,502.8,52.1
,7.638186,80.657669,402.8,52.1
,6.945714,80.397216,332.8,52.1
,7.760131,80.419099,262.8,52.1
,6.383775,80.288903,242.8,52.1
,6.236836,80.415105,232.8,52.1
,6.960448,80.523724,1032.7,52.0
,7.490054,80.628625,422.7,52.0
,6.556038,80.281414,292.7,52.0
,6.312651,80.725249,292.7,52.0
,7.263156,80.440696,262.7,52.0
,6.985289,81.43302,242.7,52.0
,6.240303,80.337295,222.7,52.0
,7.296018,80.493925,622.6,51.9
,6.816202,81.27374,312.6,51.9
,6.539598,80.408925,292.6,51.9
,6.447762,80.774327,292.6,51.9
,7.204098,80.968009,272.6,51.9
,6.466712,80.213424,242.6,51.9
,6.895339,80.526745,1282.5,51.8
,7.330008,80.681664,562.5,51.8
,6.55781,80.460454,482.5,51.8
,6.407605,80.711408,412.5,51.8
,6.223089,80.587536,382.5,51.8
,6.517261,80.299897,342.5,51.8
,6.199094,80.37257,282.5,51.8
,7.808242,80.556701,262.5,51.8
,7.004062,80.42405,252.5,51.8
,6.298865,80.294135,232.5,51.8
,7.632497,80.862693,232.5,51.8
,7.292373,81.208227,222.5,51.8
,6.292448,80.409915,202.5,51.8
,6.625735,80.776768,622.4,51.7
,7.1249,81.295793,492.4,51.7
,7.227652,80.491794,492.4,51.7
,6.961916,81.240769,472.4,51.7
,6.507957,80.593671,452.4,51.7
,7.187568,81.294234,352.4,51.7
,7.262749,81.261719,282.4,51.7
,7.624225,80.425738,222.4,51.7
,6.855977,80.483063,1692.3,51.6
,7.618936,80.713415,792.3,51.6
,7.202458,80.558635,622.3,51.6
,7.297703,80.608582,562.3,51.6
,6.636586,80.796574,562.3,51.6
,7.57361,80.626965,412.3,51.6
,7.153302,80.466852,292.3,51.6
,6.705055,81.434808,222.3,51.6
,6.782274,80.795495,2132.2,51.5
,7.421709,80.708279,1352.2,51.5
,6.933028,81.064276,1162.2,51.5
,6.619223,80.766729,622.2,51.5
,7.248082,80.703416,622.2,51.5
,7.228279,80.717002,602.2,51.5
,7.315368,81.475605,272.2,51.5
,6.922781,80.9307,1172.1,51.4
,6.757851,80.854657,802.1,51.4
,6.418879,80.419046,572.1,51.4
,7.338314,81.36451,552.1,51.4
,6.815782,80.417947,512.1,51.4
,6.728732,80.470114,442.1,51.4
,6.626835,80.271848,292.1,51.4
,7.958037,80.680438,272.1,51.4
,7.850515,80.479689,272.1,51.4
,6.730876,81.123314,242.1,51.4
,7.573364,80.780575,622.0,51.3
,7.847906,80.772144,392.0,51.3
,6.689192,80.940394,362.0,51.3
,7.760192,80.500696,322.0,51.3
,7.190193,80.460307,292.0,51.3
,7.462262,80.418258,232.0,51.3
,6.199633,80.366877,222.0,51.3
,7.199031,80.324209,222.0,51.3
,6.666841,81.136022,212.0,51.3
,6.668978,81.179437,212.0,51.3
,8.257542,80.772685,202.0,51.3
,6.859512,80.496905,1501.9,51.2
,7.156781,81.150516,441.9,51.2
,7.500106,80.874355,401.9,51.2
,7.357615,80.517527,371.9,51.2
,7.516205,80.368741,351.9,51.2
,8.07497,80.797456,241.9,51.2
,7.082761,80.182023,231.9,51.2
,7.667214,80.892612,221.9,51.2
,6.835176,80.808254,2241.8,51.1
,7.006528,81.095546,1051.8,51.1
,6.646625,80.768899,581.8,51.1
,7.307739,80.604775,561.8,51.1
,7.083679,81.490186,491.8,51.1
,6.716803,81.071202,441.8,51.1
,7.789572,80.694077,421.8,51.1
,7.356519,81.526481,401.8,51.1
,7.29547,80.484959,651.7,51.0
,6.672931,80.680712,611.7,51.0
,7.615414,80.770243,381.7,51.0
,7.313918,81.533473,371.7,51.0
,6.548916,80.573039,351.7,51.0
,7.557892,80.864853,251.7,51.0
,6.814543,80.250755,251.7,51.0
,6.730162,81.313,201.7,51.0
,6.989209,81.021953,1031.6,50.9
,6.902645,81.061271,941.6,50.9
,7.289552,80.579785,661.6,50.9
,7.701111,80.617131,471.6,50.9
,6.937768,81.244004,451.6,50.9
,6.204363,80.570464,371.6,50.9
,7.59474,80.55518,281.6,50.9
,6.473263,80.738523,221.6,50.9
,8.099647,80.684488,221.6,50.9
,7.278858,80.399659,201.6,50.9
,6.726363,81.314082,201.6,50.9
Kuraththa,6.981399,80.854422,2041.5,50.8
,6.759745,80.672824,1931.5,50.8
,7.161261,80.667575,1001.5,50.8
,7.110495,80.568456,671.5,50.8
,6.664799,80.256343,421.5,50.8
,6.524034,80.290125,291.5,50.8
,7.404835,81.508083,261.5,50.8
,7.794444,80.647561,251.5,50.8
,6.358255,80.269946,251.5,50.8
,7.429997,81.371154,241.5,50.8
,6.349133,80.387911,201.5,50.8
,6.925225,80.629351,1461.4,50.7
,6.919754,80.522931,1071.4,50.7
,6.45202,80.486557,721.4,50.7
,7.264594,80.580883,571.4,50.7
,6.62899,80.794946,561.4,50.7
,6.540546,80.749912,521.4,50.7
,7.458674,81.426094,461.4,50.7
,7.101828,81.307445,331.4,50.7
